id,name,group_type,link,members,is_regional,lat,lon,created_at,updated_at
159,Slackline Guaíba,facebook page,https://www.facebook.com/groups/325672954124435/,0,false,-30.1155,-51.319737,2020-05-09 00:28:57.355947,2020-05-09 00:28:57.355947
160,Slackline Guaíra,facebook page,https://www.facebook.com/groups/slacklineguaira/,0,false,-20.320683,-48.311951,2020-05-09 00:28:57.383005,2020-05-09 00:28:57.383005
161,Slackline Guarapari,facebook group,https://www.facebook.com/SlacklineGuarapari/,0,false,-20.672056,-40.497839,2020-05-09 00:28:57.406793,2020-05-09 00:28:57.406793
162,slackline//longline//highlineGuaratuba-PR,facebook page,https://www.facebook.com/groups/706598716160778/,0,false,-25.888748,-48.575557,2020-05-09 00:28:57.429197,2020-05-09 00:28:57.429197
163,Slackline Guarulhos,facebook page,https://www.facebook.com/groups/160115307468344/,0,false,-23.448118,-46.526146,2020-05-09 00:28:57.451431,2020-05-09 00:28:57.451431
164,Humaitá SlackLine,facebook page,https://www.facebook.com/groups/241001549323241/,0,false,-7.516617,-63.025044,2020-05-09 00:28:57.473629,2020-05-09 00:28:57.473629
165,Slackline Ilhabela,facebook page,https://www.facebook.com/groups/175667069200812,0,false,-23.815138,-45.366815,2020-05-09 00:28:57.495263,2020-05-09 00:28:57.495263
166,SoulSlackline Ipatinga,facebook page,https://www.facebook.com/groups/slackipa/,0,false,-19.473569,-42.547074,2020-05-09 00:28:57.51944,2020-05-09 00:28:57.51944
167,SlackLine Iporá,facebook page,https://www.facebook.com/groups/442216295861864/,0,false,-16.442202,-51.116771,2020-05-09 00:28:57.545354,2020-05-09 00:28:57.545354
168,Slacklife Itatiba,facebook page,https://www.facebook.com/groups/1185037674862788/,0,false,-23.003576,-46.820554,2020-05-09 00:28:57.568172,2020-05-09 00:28:57.568172
169,Slackline Santa Rosa,facebook group,https://www.facebook.com/Slackline-itaqui-RS-235975016553317/,0,false,-29.137456,-56.548513,2020-05-09 00:28:57.590524,2020-05-09 00:28:57.590524
170,Slackline Itaqui - RS,facebook page,https://www.facebook.com/groups/642451089098739/,0,false,-29.136719,-56.550273,2020-05-09 00:28:57.61305,2020-05-09 00:28:57.61305
171,Pé Rachado Slackline Itororó Bahia,facebook page,https://www.facebook.com/groups/369392166453194,0,false,-15.117591,-40.064001,2020-05-09 00:28:57.637845,2020-05-09 00:28:57.637845
172,Slackline Itumbiara,facebook page,https://www.facebook.com/groups/255402257893094/,0,false,-18.408672,-49.216244,2020-05-09 00:28:57.660044,2020-05-09 00:28:57.660044
173,Slackline jacuma,facebook group,https://www.facebook.com/slackline.jacuma/,0,false,-7.287262,-34.804441,2020-05-09 00:28:57.681774,2020-05-09 00:28:57.681774
174,Slackline Jaraguá,facebook group,https://www.facebook.com/Slackjaragua/,0,false,-26.490895,-49.098967,2020-05-09 00:28:57.706143,2020-05-09 00:28:57.706143
175,Slackline - Jaraguá do Sul,facebook page,https://www.facebook.com/groups/122082294668190/,0,false,-26.489475,-49.078265,2020-05-09 00:28:57.732487,2020-05-09 00:28:57.732487
176,Slackline Jataí,facebook page,https://www.facebook.com/groups/436571829726476/,0,false,-17.886241,-51.726904,2020-05-09 00:28:57.755398,2020-05-09 00:28:57.755398
177,Slackline - João Pessoa-PB,facebook page,https://www.facebook.com/groups/slacklinejoaopessoa/,0,false,-7.125284,-34.850887,2020-05-09 00:28:57.779362,2020-05-09 00:28:57.779362
178,Slacklife Joinville,facebook page,https://www.facebook.com/groups/1062114287180947/,0,false,-26.311248,-48.84905,2020-05-09 00:28:57.800047,2020-05-09 00:28:57.800047
179,Jundiaí Slackers,facebook page,https://www.facebook.com/groups/640825992609620/,0,false,-23.193618,-46.893951,2020-05-09 00:28:57.824343,2020-05-09 00:28:57.824343
180,Slackline Lajeado - RS,facebook page,https://www.facebook.com/groups/154422854734824/,0,false,-29.461834,-51.964585,2020-05-09 00:28:57.849114,2020-05-09 00:28:57.849114
181,SlackLine Lages,facebook group,https://www.facebook.com/SlackLine-Lages-1272030392858036/,0,false,-27.816947,-50.326383,2020-05-09 00:28:57.884491,2020-05-09 00:28:57.884491
182,Slackline Lençóis Paulista,facebook page,https://www.facebook.com/groups/1871034513120687/,0,false,-22.600491,-48.79222,2020-05-09 00:28:57.910383,2020-05-09 00:28:57.910383
183,Slackline - Linhares,facebook page,https://www.facebook.com/groups/399444276779625,0,false,-19.39466,-40.06527,2020-05-09 00:28:57.93978,2020-05-09 00:28:57.93978
184,#Slacklife - Macaé,facebook page,https://www.facebook.com/groups/387526378006439/,0,false,-22.386609,-41.784608,2020-05-09 00:28:57.962376,2020-05-09 00:28:57.962376
185,Amazônia Slackline,facebook group,https://www.facebook.com/AmazoniaSlack/,0,false,0.030111,-51.07517,2020-05-09 00:28:57.982511,2020-05-09 00:28:57.982511
186,Slackline Machado MG-Slacklife,facebook page,https://www.facebook.com/groups/332820450258526/,0,false,-21.679212,-45.92243,2020-05-09 00:28:58.004914,2020-05-09 00:28:58.004914
187,Slackline Marabá,facebook page,https://www.facebook.com/groups/544514465560539/,0,false,-5.347245,-49.098368,2020-05-09 00:28:58.031429,2020-05-09 00:28:58.031429
188,Curtam nossa pagina: Slackline Matinhos-PR,facebook page,https://www.facebook.com/groups/581722101847307/,0,false,-25.817555,-48.532946,2020-05-09 00:28:58.067888,2020-05-09 00:28:58.067888
189,slackline mauá,facebook page,https://www.facebook.com/groups/790935567691651/,0,false,-23.669183,-46.458372,2020-05-09 00:28:58.098264,2020-05-09 00:28:58.098264
190,Maués Slackline,facebook group,https://www.facebook.com/MauesSlackline/,0,false,-3.394294,-57.707637,2020-05-09 00:28:58.129252,2020-05-09 00:28:58.129252
191,Slackline Medianeira,facebook group,https://www.facebook.com/slackmed/,0,false,-25.297163,-54.093848,2020-05-09 00:28:58.157262,2020-05-09 00:28:58.157262
192,Slackline Mineiros,facebook page,https://www.facebook.com/groups/1392765141009675/,0,false,-17.567854,-52.55324,2020-05-09 00:28:58.191519,2020-05-09 00:28:58.191519
193,Slackline - Mossoró,facebook group,https://www.facebook.com/SlackLineMossoro/,0,false,-5.190918,-37.342414,2020-05-09 00:28:58.218368,2020-05-09 00:28:58.218368
944,Slackline Bilbao,facebook page,https://www.facebook.com/groups/1183814988314693/,0,false,43.262474,-2.933865,2020-05-09 00:29:15.000786,2020-05-09 00:29:15.000786
194,[ NA FITA ] RN - Slackline Natal,facebook page,https://www.facebook.com/groups/245448848866141/,0,false,-5.780812,-35.197447,2020-05-09 00:28:58.248679,2020-05-09 00:28:58.248679
195,Slackline - Niterói,facebook page,https://www.facebook.com/groups/101212196600404/,0,false,-22.89351,-43.122273,2020-05-09 00:28:58.279462,2020-05-09 00:28:58.279462
196,Slackline Osasco/SP,facebook page,https://www.facebook.com/groups/712600118836795/,0,false,-23.532862,-46.79367,2020-05-09 00:28:58.303789,2020-05-09 00:28:58.303789
197,Slacklife OB,facebook page,https://www.facebook.com/groups/495288443849893/,0,false,-20.524056,-43.692351,2020-05-09 00:28:58.327187,2020-05-09 00:28:58.327187
198,Flying Monkeys Slackline -- Paracatu MG,facebook page,https://www.facebook.com/groups/253562114789405,0,false,-17.21924209,-46.87385276,2020-05-09 00:28:58.350939,2020-05-09 00:28:58.350939
199,slackline Paragominas 🌲_____🌲,facebook page,https://www.facebook.com/groups/1952634078395611/,0,false,-3.003808,-47.353704,2020-05-09 00:28:58.377112,2020-05-09 00:28:58.377112
200,Slack Paraíba,facebook group,https://www.facebook.com/slacklinejampapb,0,false,-7.246718,-36.808073,2020-05-09 00:28:58.42756,2020-05-09 00:28:58.42756
201,Slackline Paraná,facebook group,https://www.facebook.com/SlacklineParana,0,false,-24.564435,-52.278945,2020-05-09 00:28:58.454531,2020-05-09 00:28:58.454531
202,Slackline Parana,facebook page,https://www.facebook.com/groups/874961949228941,0,false,-24.689431,-51.187284,2020-05-09 00:28:58.482012,2020-05-09 00:28:58.482012
203,Slackline Parauapebas,facebook group,https://www.facebook.com/Slackline-Parauapebas-1537410913211516/,0,false,-6.067982,-49.90524,2020-05-09 00:28:58.516451,2020-05-09 00:28:58.516451
204,Slackline Parintins,facebook group,https://www.facebook.com/SlacklineParinti/,0,false,-2.646769,-56.753265,2020-05-09 00:28:58.553269,2020-05-09 00:28:58.553269
205,Slackline Parintins OFC,facebook group,https://www.facebook.com/slacklineparintinsofc/,0,false,-2.627286,-56.725404,2020-05-09 00:28:58.597719,2020-05-09 00:28:58.597719
206,Slackline- Parnaiba/ PI,facebook page,https://www.facebook.com/groups/257544101004320/,0,false,-2.905635,-41.7729,2020-05-09 00:28:58.630789,2020-05-09 00:28:58.630789
207,“Slacklife PF”,facebook page,https://www.facebook.com/groups/787029691348371/,0,false,-28.233239,-52.377213,2020-05-09 00:28:58.655847,2020-05-09 00:28:58.655847
208,Slackline - Passo Fundo,facebook page,https://www.facebook.com/groups/532269026814814/,0,false,-28.291078,-52.433363,2020-05-09 00:28:58.68292,2020-05-09 00:28:58.68292
209,SlackPatos - Slackline Patos de Minas,facebook page,https://www.facebook.com/groups/108217299374158,0,false,-18.587429,-46.514014,2020-05-09 00:28:58.70906,2020-05-09 00:28:58.70906
210,Slackline paulista PE,facebook group,https://www.facebook.com/Slackline-paulista-PE-648959621846198/,0,false,-7.919306,-34.823071,2020-05-09 00:28:58.73562,2020-05-09 00:28:58.73562
211,SlackLine - Pelotas,facebook page,https://www.facebook.com/groups/256208061101104/,0,false,-31.756046,-52.343837,2020-05-09 00:28:58.761277,2020-05-09 00:28:58.761277
212,Slackline Petrópolis,facebook page,https://www.facebook.com/groups/301971046525512/,0,false,-22.51126,-43.17791,2020-05-09 00:28:58.782599,2020-05-09 00:28:58.782599
213,Slackline Piripiri,facebook page,https://www.facebook.com/groups/359882600804417/,0,false,-4.273776,-41.777132,2020-05-09 00:28:58.814163,2020-05-09 00:28:58.814163
214,Vulcano Slacklife,facebook page,https://www.facebook.com/groups/234162200067792/,0,false,-21.78674,-46.550822,2020-05-09 00:28:58.852534,2020-05-09 00:28:58.852534
215,SLACKLINE Porto Alegre - RS,facebook page,https://www.facebook.com/groups/515968415197401/,0,false,-30.027917,-51.162545,2020-05-09 00:28:58.883076,2020-05-09 00:28:58.883076
216,SlackPoints Slackline Porto Alegre - novidades e picos por ae…,facebook page,https://www.facebook.com/groups/slacklineportoalegre/,0,false,-30.03465,-51.21766,2020-05-09 00:28:58.910265,2020-05-09 00:28:58.910265
217,Slackline ---> Porto Seguro-Bahia,facebook page,https://www.facebook.com/groups/252898698064675,0,false,-16.444087,-39.066043,2020-05-09 00:28:58.952563,2020-05-09 00:28:58.952563
218,Slackline Porto Velho/RO,facebook page,https://www.facebook.com/groups/751268841668214/,0,false,-8.761161,-63.90043,2020-05-09 00:28:58.985472,2020-05-09 00:28:58.985472
219,Slackline Pvh,facebook group,https://www.facebook.com/SlackJumperes/,0,false,-8.740271,-63.897254,2020-05-09 00:28:59.014716,2020-05-09 00:28:59.014716
220,Slacklife / Reta do Slack,facebook page,https://www.facebook.com/groups/219114854949708/,0,false,-24.006267,-46.413772,2020-05-09 00:28:59.037077,2020-05-09 00:28:59.037077
221,Slackline Recife,facebook page,https://www.facebook.com/groups/slackrecife/,0,false,-8.057838,-34.8829,2020-05-09 00:28:59.063597,2020-05-09 00:28:59.063597
222,Slackline Ribeirão Preto,facebook page,https://www.facebook.com/groups/1516707398548573/,0,false,-21.17051,-47.81025,2020-05-09 00:28:59.087171,2020-05-09 00:28:59.087171
223,Slackline (Rio das Ostras),facebook page,https://www.facebook.com/groups/381978221838440/,0,false,-22.525779,-41.948016,2020-05-09 00:28:59.112619,2020-05-09 00:28:59.112619
224,Slackline - Parque do Flamengo (Rio de Janeiro),facebook page,https://www.facebook.com/groups/202137713153921,0,false,-22.92832,-43.17316,2020-05-09 00:28:59.137646,2020-05-09 00:28:59.137646
225,Slackline Rio Grande,facebook page,https://www.facebook.com/groups/149074821909341/,0,false,-28.0751,-53.396529,2020-05-09 00:28:59.164947,2020-05-09 00:28:59.164947
226,Slackline Rio Grande do Sul,facebook page,https://www.facebook.com/groups/slackline.gaucho/,0,false,-30.362258,-53.528845,2020-05-09 00:28:59.19347,2020-05-09 00:28:59.19347
227,SLACKLINE E RAPHEL RONDONOPOLIS,facebook page,https://www.facebook.com/groups/353219924790114/,0,false,-16.270851,-54.55793,2020-05-09 00:28:59.218143,2020-05-09 00:28:59.218143
228,Slackline Rondonópolis,facebook group,https://www.facebook.com/slacklinerondonopolis/,0,false,-16.464181,-54.639784,2020-05-09 00:28:59.244191,2020-05-09 00:28:59.244191
229,Slackline Salvador,facebook page,https://www.facebook.com/groups/slacklinesalvador,0,false,-12.57974,-41.70073,2020-05-09 00:28:59.268237,2020-05-09 00:28:59.268237
230,SlackLine Team Salvador,facebook page,https://www.facebook.com/groups/522499371180919/,0,false,-12.935636,-38.437734,2020-05-09 00:28:59.299439,2020-05-09 00:28:59.299439
231,sLaCkLiNe - Santa Helena,facebook page,https://www.facebook.com/groups/196366210502592/,0,false,-2.237667,-45.3042443,2020-05-09 00:28:59.319493,2020-05-09 00:28:59.319493
232,SLACKLINE SANTA LUZIA,facebook page,https://www.facebook.com/groups/266171146865142/,0,false,-19.785953,-43.923032,2020-05-09 00:28:59.340031,2020-05-09 00:28:59.340031
233,Slacklife Santa Maria,facebook page,https://www.facebook.com/groups/189237711274120/,0,false,-29.696364,-53.805392,2020-05-09 00:28:59.360022,2020-05-09 00:28:59.360022
234,Slackline.Santarém,facebook group,https://www.facebook.com/SlacklineSTR/,0,false,-2.44816,-54.701347,2020-05-09 00:28:59.38762,2020-05-09 00:28:59.38762
235,Slackline Santa Rita,facebook group,https://www.facebook.com/SlacklineSantaRita/,0,false,-7.136589,-34.967275,2020-05-09 00:28:59.418284,2020-05-09 00:28:59.418284
236,Slackline Santo  ngelo/RS,facebook page,https://www.facebook.com/groups/352286928179398/,0,false,-28.299583,-54.265734,2020-05-09 00:28:59.448274,2020-05-09 00:28:59.448274
237,Slackline - São João da Boa Vista,facebook page,https://www.facebook.com/groups/slacklinesaojoao,0,false,-21.983963,-46.795328,2020-05-09 00:28:59.4777,2020-05-09 00:28:59.4777
238,Slackline - São José dos Campos e Região,facebook page,https://www.facebook.com/groups/279494748804001,0,false,-23.2237,-45.90091,2020-05-09 00:28:59.504746,2020-05-09 00:28:59.504746
239,Slack Points Slackline São Leopoldo - novidades e picos por aí…,facebook page,https://www.facebook.com/groups/535035653207257/,0,false,-29.755706,-51.149461,2020-05-09 00:28:59.545789,2020-05-09 00:28:59.545789
240,Slackline São Luis,facebook page,https://www.facebook.com/groups/118245958371132/,0,false,-2.5190833,-44.2505776,2020-05-09 00:28:59.568925,2020-05-09 00:28:59.568925
241,Slackline São Mateus,facebook page,https://www.facebook.com/groups/190643201078225/,0,false,-18.719825,-39.857062,2020-05-09 00:28:59.594449,2020-05-09 00:28:59.594449
242,Slackline São Paulo,facebook group,https://www.facebook.com/SlackSP,0,false,-23.554122,-46.635256,2020-05-09 00:28:59.61806,2020-05-09 00:28:59.61806
243,Slackline Sinop-MT,facebook group,https://www.facebook.com/slacklinesinop/,0,false,-11.85892,-55.504064,2020-05-09 00:28:59.641536,2020-05-09 00:28:59.641536
244,SlackLine Sobradinho/BA (#slacklife),facebook page,https://www.facebook.com/groups/252724498422088,0,false,-9.47041,-40.800366,2020-05-09 00:28:59.665775,2020-05-09 00:28:59.665775
245,SlackLine Sorocaba,facebook page,https://www.facebook.com/groups/slaclinesorocaba/,0,false,-23.50153,-47.45259,2020-05-09 00:28:59.694283,2020-05-09 00:28:59.694283
246,Slackline - Teresina-PI,facebook page,https://www.facebook.com/groups/193498270727510/,0,false,-5.044685,-42.76623,2020-05-09 00:28:59.716826,2020-05-09 00:28:59.716826
247,Slackline - Timon - MA,facebook page,https://www.facebook.com/groups/521256467959760/,0,false,-5.105759,-42.828486,2020-05-09 00:28:59.740674,2020-05-09 00:28:59.740674
248,Slackline tucano,facebook page,https://www.facebook.com/groups/307343875993477/,0,false,-10.95882,-38.78976,2020-05-09 00:28:59.759621,2020-05-09 00:28:59.759621
249,Slackline - Tucano - Bahia,facebook page,https://www.facebook.com/groups/417976684922863,0,false,-10.978621,-38.780303,2020-05-09 00:28:59.779162,2020-05-09 00:28:59.779162
250,Slackline Tucuruí,facebook group,https://www.facebook.com/slacklinetucurui/,0,false,-3.76461,-49.672274,2020-05-09 00:28:59.805437,2020-05-09 00:28:59.805437
251,"ASSOC. DE ESPORTES RADICAIS DE UBERABA(Skate,BMX,Patins,Slackline e outros)",facebook page,https://www.facebook.com/groups/590361317648131/,0,false,-19.745978,-47.939923,2020-05-09 00:28:59.834456,2020-05-09 00:28:59.834456
252,SlackForce Uberaba-MG,facebook group,https://www.facebook.com/slackforce/,0,false,-18.856779,-48.209301,2020-05-09 00:28:59.861361,2020-05-09 00:28:59.861361
253,SlackFriends Uberaba-Mg,facebook page,https://www.facebook.com/groups/1534586123461236/,0,false,-18.911963,-48.275646,2020-05-09 00:28:59.883184,2020-05-09 00:28:59.883184
254,SlackLine Uberlândia - MG,facebook page,https://www.facebook.com/groups/496599617038867/,0,false,-18.91461,-48.27538,2020-05-09 00:28:59.913393,2020-05-09 00:28:59.913393
255,SLACKLINE FRONTEIRA OESTE- URUGUAIANA - RS,facebook page,https://www.facebook.com/groups/1450201248563938/,0,false,-29.752325,-57.086479,2020-05-09 00:28:59.94003,2020-05-09 00:28:59.94003
256,Slackline Uruguaiana,facebook group,https://www.facebook.com/slacklineuruguaiana/,0,false,-29.781968,-57.070271,2020-05-09 00:28:59.966102,2020-05-09 00:28:59.966102
257,Slackline Venâncio Aires - RS,facebook page,https://www.facebook.com/groups/slackline.gauderio/,0,false,-29.615677,-52.193796,2020-05-09 00:28:59.992617,2020-05-09 00:28:59.992617
258,Slackpoint Viamão,facebook page,https://www.facebook.com/groups/1650047785207213/,0,false,-30.075589,-51.098059,2020-05-09 00:29:00.017464,2020-05-09 00:29:00.017464
